block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 96 1479 87 1499 102 70
2 1 1 1 40 633 288 688 312 Ysm
2 1 1 2 66 702 285 718 304 ©
2 1 1 3 87 734 278 770 311 {2,
2 1 1 4 87 782 278 818 311 4},
2 1 1 5 86 835 279 920 311 Vup(k)
2 1 1 6 22 935 282 1065 308 <m<n.
2 1 1 7 96 1430 280 1498 309 (152)
3 1 1 1 93 234 430 260 452 In
3 1 1 2 93 271 429 327 456 fact,
3 1 1 3 92 339 429 360 452 if
3 1 1 4 33 369 437 425 459 ygm
3 1 1 5 91 439 434 455 453 €
3 1 1 6 94 470 427 545 460 {1,3}
3 1 1 7 96 558 429 597 452 for
3 1 1 8 93 608 437 676 452 some
3 1 1 9 80 688 428 762 460 vp(k)
3 1 1 10 81 777 431 797 457 <
3 1 1 11 81 811 437 837 452 m
3 1 1 12 63 850 435 908 456 <n,
3 1 1 13 96 920 429 976 452 then
3 1 1 14 96 987 430 1026 452 the
3 1 1 15 96 1037 430 1078 453 PU
3 1 1 16 96 1089 430 1175 459 packet
3 1 1 17 96 1186 429 1206 452 is
3 1 1 18 96 1219 429 1378 459 successfully
3 1 1 19 96 1390 429 1499 452 decoded
3 1 2 1 96 200 487 225 510 in
3 1 2 2 89 239 488 285 510 slot
3 1 2 3 89 299 495 333 514 m;
3 1 2 4 95 349 487 470 517 similarly,
3 1 2 5 96 484 487 505 510 if
3 1 2 6 69 517 495 572 519 ys,
3 1 2 7 90 587 492 603 511 €
3 1 2 8 90 619 485 724 518 {5,6,7}
3 1 2 9 96 740 487 778 510 for
3 1 2 10 93 792 495 859 510 some
3 1 2 11 70 874 485 948 518 vp(k)
3 1 2 12 51 973 489 983 515 <
3 1 2 13 16 997 495 1024 510 _m
3 1 2 14 61 1037 492 1095 514 <n,
3 1 2 15 96 1110 488 1166 510 then
3 1 2 16 96 1179 487 1218 510 the
3 1 2 17 96 1232 488 1273 511 PU
3 1 2 18 96 1286 487 1371 517 packet
3 1 2 19 96 1385 488 1499 510 becomes
3 1 3 1 96 201 545 334 568 connected
3 1 3 2 96 346 549 370 568 to
3 1 3 3 96 382 546 421 568 the
3 1 3 4 96 433 549 486 568 root
3 1 3 5 96 497 545 526 568 of
3 1 3 6 96 535 545 574 568 the
3 1 3 7 96 587 545 631 569 CD
3 1 3 8 96 643 546 724 575 graph.
3 1 3 9 96 738 545 900 575 Specializing
3 1 3 10 96 913 546 982 574 (151)
3 1 3 11 96 995 549 1019 568 to
3 1 3 12 96 1031 545 1077 568 this
3 1 3 13 96 1090 553 1145 568 case
3 1 3 14 96 1157 545 1204 568 and
3 1 3 15 96 1215 545 1286 575 using
3 1 3 16 96 1299 546 1376 574 (152),
3 1 3 17 96 1389 553 1426 568 we
3 1 3 18 96 1438 545 1499 568 need
4 1 1 1 96 200 606 225 625 to
4 1 1 2 96 238 610 311 632 prove
4 1 1 3 96 324 602 363 625 the
4 1 1 4 96 376 602 499 625 recursion
5 1 1 1 44 506 751 599 783 Msn41
5 1 1 2 96 611 755 633 776 +
5 1 1 3 60 644 759 672 779 US
5 1 1 4 55 681 764 721 783 n+1
5 1 1 5 93 735 762 757 770 =
5 1 1 6 67 769 751 833 783 Msn
5 1 1 7 97 845 755 866 776 +
5 1 1 8 50 877 755 926 787 UsS.n
5 1 1 9 96 937 755 959 776 +
5 1 1 10 61 969 749 1051 782 X(Ysin
5 1 1 11 65 1065 756 1081 775 €
5 1 1 12 6 1097 745 1133 788 {1,
5 1 1 13 89 1143 745 1193 788 2}).
5 1 1 14 96 1430 751 1498 780 (153)
6 1 1 1 96 234 902 260 924 In
6 1 1 2 96 272 901 327 928 fact,
6 1 1 3 88 340 901 361 924 if
6 1 1 4 0 371 909 420 933 y5n
6 1 1 5 85 434 906 450 925 €
6 1 1 6 92 465 899 502 932 {1,
6 1 1 7 96 512 899 549 932 2},
6 1 1 8 96 562 901 601 924 the
6 1 1 9 96 613 905 665 924 root
6 1 1 10 96 677 901 697 924 is
6 1 1 11 96 710 901 870 931 successfully
6 1 1 12 96 882 901 991 924 decoded
6 1 1 13 96 1003 901 1049 924 and
6 1 1 14 96 1061 901 1100 924 the
6 1 1 15 96 1112 901 1156 924 full
6 1 1 16 96 1168 902 1212 925 CD
6 1 1 17 96 1224 901 1339 931 potential
6 1 1 18 96 1351 901 1371 924 is
6 1 1 19 96 1383 901 1498 928 released,
7 1 1 1 96 200 958 315 988 resulting
7 1 1 2 96 329 958 353 981 in
8 1 1 1 0 696 1108 789 1138 Mgn+i
8 1 1 2 95 804 1119 825 1127 =
