block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 95 151 524 201 543 FIG.
1 1 1 2 95 217 526 234 543 5.
1 1 1 3 94 262 525 304 542 The
1 1 1 4 96 319 525 387 542 ladder
1 1 1 5 96 401 525 460 542 series
1 1 1 6 96 474 524 495 542 of
1 1 1 7 96 508 525 607 547 diagrams
1 1 1 8 96 622 524 651 542 for
1 1 1 9 96 666 525 700 542 the
1 1 1 10 93 714 525 774 542 static
1 1 1 11 93 788 531 829 542 sus-
1 1 2 1 90 151 558 262 580 ceptibility
1 1 2 2 16 277 550 334 582 ite)
1 1 2 3 96 365 558 407 575 The
1 1 2 4 92 423 560 480 575 exact
1 1 2 5 88 497 564 516 580 y
1 1 2 6 96 534 558 550 575 is
1 1 2 7 96 566 558 692 580 represented
1 1 2 8 96 708 564 729 575 as
1 1 2 9 96 745 564 756 575 a
1 1 2 10 96 771 558 830 575 series
1 1 3 1 86 151 587 176 604 M
1 1 3 2 24 186 587 312 609 =0,1,2,...
1 1 3 3 24 320 586 342 604 of
1 1 3 4 95 347 587 431 604 bubbles
1 1 3 5 96 439 587 550 609 comprised
1 1 3 6 93 557 586 578 604 of
1 1 3 7 93 584 586 666 605 Green’s
1 1 3 8 96 674 586 774 604 functions
1 1 3 9 96 781 587 830 604 with
1 1 4 1 96 151 616 205 638 poles
1 1 4 2 96 216 622 242 633 on
1 1 4 3 96 252 616 344 638 opposite
1 1 4 4 96 354 616 421 633 halves
1 1 4 5 95 431 615 453 633 of
1 1 4 6 96 461 616 495 633 the
1 1 4 7 96 506 616 596 638 complex
1 1 4 8 96 606 615 712 638 frequency
1 1 4 9 96 723 616 787 638 plane,
1 1 4 10 96 799 616 828 633 i.e.
2 1 1 1 96 151 645 216 662 whose
2 1 1 2 96 226 645 372 662 contributions
2 1 1 3 96 382 651 415 662 are
2 1 1 4 96 425 645 533 667 computed
2 1 1 5 96 543 645 594 662 close
2 1 1 6 96 604 647 625 662 to
2 1 1 7 96 635 645 669 662 the
2 1 1 8 96 680 644 715 663 FS.
3 1 1 1 96 151 744 199 768 pole
3 1 1 2 95 210 744 253 763 and
3 1 1 3 96 263 751 276 763 a
3 1 1 4 96 286 744 367 763 branch
3 1 1 5 96 377 746 420 763 cut.
3 1 1 6 95 435 743 454 763 A
3 1 1 7 95 465 744 513 768 pole
3 1 1 8 95 524 751 564 763 can
3 1 1 9 96 574 744 601 763 be
3 1 1 10 96 612 744 701 763 avoided
3 1 1 11 96 712 744 740 769 by
3 1 1 12 96 750 744 830 769 closing
3 1 2 1 96 151 776 188 795 the
3 1 2 2 96 196 776 326 801 integration
3 1 2 3 96 334 778 424 795 contour
3 1 2 4 96 432 777 454 795 in
3 1 2 5 96 462 776 499 795 the
3 1 2 6 96 508 776 646 800 appropriate
3 1 2 7 93 654 775 769 801 frequency
3 1 2 8 90 777 775 829 795 half-
3 1 3 1 96 151 808 220 832 plane,
3 1 3 2 96 230 808 269 827 but
3 1 3 3 96 278 808 315 827 the
3 1 3 4 96 324 808 405 827 branch
3 1 3 5 96 413 810 449 827 cut
3 1 3 6 96 458 808 475 827 is
3 1 3 7 96 484 808 632 832 unavoidable,
3 1 3 8 95 643 808 685 827 and
3 1 3 9 95 694 808 721 827 its
3 1 3 10 96 730 814 830 832 presence
3 1 4 1 96 151 839 237 858 renders
3 1 4 2 96 250 839 287 858 the
3 1 4 3 96 301 838 416 864 frequency
3 1 4 4 96 429 839 520 864 integral
3 1 4 5 96 533 838 599 858 finite.
3 1 4 6 96 623 838 684 859 Since
3 1 4 7 96 698 839 758 858 there
3 1 4 8 96 772 840 789 858 is
3 1 4 9 96 802 845 830 858 no
3 1 5 1 96 151 871 256 896 splitting,
3 1 5 2 96 271 871 364 890 relevant
3 1 5 3 93 379 870 488 890 fermionic
3 1 5 4 40 502 878 529 894 w,
3 1 5 5 93 545 871 588 890 and
3 1 5 6 93 602 871 617 890 k
3 1 5 7 96 631 878 666 890 are
3 1 5 8 96 680 873 717 890 not
3 1 5 9 96 732 870 830 890 confined
3 1 6 1 96 150 905 174 922 to
3 1 6 2 96 184 903 221 922 the
3 1 6 3 96 231 902 262 923 FS
3 1 6 4 96 274 903 316 922 and
3 1 6 5 97 327 910 362 922 are
3 1 6 6 96 372 903 479 928 generally
3 1 6 7 96 489 902 512 922 of
3 1 6 8 96 520 903 582 922 order
3 1 6 9 63 593 903 628 926 Ep
3 1 6 10 95 642 901 674 929 (or
3 1 6 11 95 684 902 828 929 bandwidth).
3 1 7 1 92 151 935 259 955 Fermions
3 1 7 2 96 267 937 289 954 at
3 1 7 3 95 298 935 350 954 such
3 1 7 4 96 358 935 409 960 high
3 1 7 5 96 417 936 511 960 energies
3 1 7 6 96 519 935 572 954 have
3 1 7 7 96 574 931 587 965 a
3 1 7 8 96 601 935 661 954 finite
3 1 7 9 93 669 935 779 960 damping,
3 1 7 10 65 788 936 829 959 i.e.,
3 1 8 1 96 151 974 186 986 are
3 1 8 2 96 196 969 234 986 not
3 1 8 3 96 245 966 298 992 fully
3 1 8 4 96 308 967 408 986 coherent
3 1 8 5 95 419 967 588 991 quasiparticles.
3 1 8 6 96 603 967 636 992 By
3 1 8 7 96 646 967 689 986 this
3 1 8 8 96 699 973 781 991 reason,
3 1 8 9 96 793 969 830 986 the
3 1 9 1 90 151 1004 179 1023 M
3 1 9 2 53 191 1013 209 1019 =
3 1 9 3 53 215 1000 227 1034 0
3 1 9 4 96 246 1004 393 1023 contribution
3 1 9 5 96 404 1006 428 1023 to
3 1 9 6 51 440 994 492 1031 xf
3 1 10 1 96 151 1050 197 1068 one,
3 1 10 2 0 209 1034 290 1071 x6)_,
3 1 10 3 96 301 1053 319 1059 =
3 1 10 4 41 330 1034 391 1074 nie
3 1 10 5 96 404 1042 518 1070 (although
3 1 10 6 96 529 1046 551 1063 at
3 1 10 7 93 563 1044 624 1063 small
3 1 10 8 93 636 1044 655 1064 U
3 1 10 9 96 666 1043 767 1063 fermions
3 1 10 10 97 777 1044 830 1063 with
3 1 11 1 96 151 1080 245 1104 energies
3 1 11 2 96 255 1078 278 1098 of
3 1 11 3 96 287 1079 349 1098 order
3 1 11 4 68 360 1079 395 1103 Ep
3 1 11 5 96 408 1086 443 1098 are
3 1 11 6 96 453 1079 497 1098 still
3 1 11 7 96 508 1079 587 1104 mostly
3 1 11 8 96 598 1078 715 1105 coherent).
4 1 1 1 96 507 1005 523 1023 is
4 1 1 2 96 536 1004 619 1023 labeled
4 1 1 3 96 632 1011 654 1023 as
4 1 1 4 95 667 1011 694 1023 an
4 1 1 5 96 706 1004 829 1023 incoherent
5 1 1 1 95 178 1115 215 1135 We
5 1 1 2 96 225 1117 276 1134 next
5 1 1 3 96 286 1121 347 1134 move
5 1 1 4 95 356 1118 379 1134 to
5 1 1 5 95 389 1115 426 1134 the
5 1 1 6 10 436 1115 464 1134 MM
5 1 1 7 91 474 1124 492 1130 =
5 1 1 8 94 504 1116 513 1134 1
5 1 1 9 94 524 1117 600 1134 sector.
5 1 1 10 96 615 1115 669 1134 Here
5 1 1 11 96 679 1121 709 1134 we
5 1 1 12 94 718 1115 782 1134 select
5 1 1 13 96 793 1117 830 1134 the
5 1 2 1 95 151 1147 224 1166 subset
5 1 2 2 95 238 1146 261 1166 of
5 1 2 3 96 272 1147 380 1172 diagrams
5 1 2 4 96 393 1147 446 1166 with
5 1 2 5 96 459 1153 499 1166 one
5 1 2 6 96 512 1148 668 1171 cross-section,
