block para line word confidence X1 Y1 X2 Y2 token
1 1 1 1 96 180 209 216 233 As
1 1 1 2 96 228 211 254 233 in
1 1 1 3 96 267 210 320 234 Ref.
1 1 1 4 96 337 208 375 241 [6],
1 1 1 5 96 389 210 422 233 let
1 1 1 6 96 436 218 464 233 us
1 1 1 7 96 478 210 592 233 consider
1 1 1 8 96 604 210 647 233 the
1 1 1 9 96 660 210 791 240 five-point
1 1 1 10 96 805 210 955 233 correlation
1 1 1 11 96 967 210 1082 233 function
1 1 1 12 96 1094 210 1156 233 with
1 1 1 13 96 1169 218 1216 233 one
1 1 1 14 96 1228 210 1378 240 degenerate
1 1 1 15 96 1391 210 1449 233 field
2 1 1 1 23 908 290 915 297 ”
3 1 1 1 96 181 388 236 411 Due
3 1 1 2 96 249 391 276 411 to
3 1 1 3 96 289 388 332 411 the
3 1 1 4 96 346 396 463 418 presence
3 1 1 5 96 476 388 503 411 of
3 1 1 6 96 513 388 557 411 the
3 1 1 7 96 570 388 720 418 degenerate
3 1 1 8 96 733 388 798 417 field,
3 1 1 9 96 812 388 863 411 this
3 1 1 10 96 877 388 1027 411 correlation
3 1 1 11 96 1040 388 1154 411 function
3 1 1 12 96 1167 388 1274 411 satisfies
3 1 1 13 96 1288 396 1302 411 a
3 1 1 14 96 1315 388 1407 418 partial
3 1 1 15 96 1420 388 1570 411 differential
3 1 2 1 96 132 429 259 458 equation,
3 1 2 2 96 273 428 365 451 second
3 1 2 3 96 378 428 450 451 order
3 1 2 4 92 462 429 488 451 in
3 1 2 5 33 501 436 522 457 z,
3 1 2 6 96 536 428 590 451 first
3 1 2 7 96 603 428 675 451 order
3 1 2 8 96 688 429 713 451 in
3 1 2 9 70 725 436 749 451 x.
3 1 2 10 96 768 428 813 451 For
3 1 2 11 96 825 428 869 451 the
3 1 2 12 96 881 436 1003 458 purposes
3 1 2 13 96 1016 428 1042 451 of
3 1 2 14 96 1052 428 1103 451 this
3 1 2 15 96 1116 429 1212 451 section
3 1 2 16 96 1224 429 1243 451 it
3 1 2 17 96 1256 429 1276 451 is
3 1 2 18 96 1289 429 1436 451 convenient
3 1 2 19 96 1449 431 1476 451 to
3 1 2 20 96 1489 428 1570 451 define
3 1 3 1 96 131 468 175 491 the
3 1 3 2 96 188 468 303 491 function
3 1 3 3 2 316 466 405 499 (ug)
3 1 3 4 96 420 476 447 491 as
4 1 1 1 96 180 730 262 753 where
4 1 1 2 96 274 730 318 753 the
4 1 1 3 96 330 730 440 753 variable
4 1 1 4 78 452 738 469 753 wu
4 1 1 5 96 482 731 501 753 is
4 1 1 6 96 514 730 610 753 related
4 1 1 7 95 622 730 684 753 with
4 1 1 8 95 696 730 740 753 the
4 1 1 9 3 762 730 874 753 variables
4 1 1 10 92 891 738 901 753 z
4 1 1 11 96 915 730 965 753 and
4 1 1 12 68 978 738 994 753 x
4 1 1 13 96 1008 738 1034 753 as
5 1 1 1 45 645 803 774 909 all
5 1 1 2 54 865 839 1020 907 wot.
5 1 1 3 22 1053 839 1110 907 fd
6 1 1 1 9 181 927 208 950 K
6 1 1 2 9 213 925 250 958 (a)
6 1 1 3 96 265 928 285 950 is
6 1 1 4 96 297 927 341 950 the
6 1 1 5 96 354 927 447 957 elliptic
6 1 1 6 96 460 927 566 957 integral
6 1 1 7 96 579 927 605 950 of
6 1 1 8 97 616 927 659 950 the
6 1 1 9 95 672 927 725 950 first
6 1 1 10 91 739 927 763 950 ki
6 1 1 11 91 783 927 799 950 d
7 1 1 1 95 739 1035 1071 1037 " "
8 1 1 1 93 181 1267 231 1290 and
8 1 1 2 23 244 1265 322 1298 ©;(u)
8 1 1 3 96 337 1268 356 1290 is
8 1 1 4 97 369 1267 413 1290 the
8 1 1 5 96 426 1267 514 1291 Jacobi
8 1 1 6 96 527 1267 600 1290 theta
8 1 1 7 96 612 1267 727 1290 function
8 1 1 8 96 741 1265 792 1298 (see
8 1 1 9 96 805 1267 949 1290 definitions
8 1 1 10 96 962 1268 988 1290 in
8 1 1 11 96 1000 1265 1148 1298 appendix).
8 1 2 1 95 181 1308 235 1331 The
8 1 2 2 93 251 1308 366 1331 function
8 1 2 3 29 384 1306 472 1339 U(ulq)
8 1 2 4 96 491 1308 590 1331 defined
8 1 2 5 85 656 1306 766 1339 Eq.(2.2)
8 1 2 6 94 785 1308 892 1331 satisfies
8 1 2 7 96 968 1309 1174 1338 non-stationary
8 1 2 8 90 1191 1308 1355 1338 Schrodinger
8 1 2 9 96 1372 1309 1492 1338 equation
8 1 2 10 96 1508 1308 1570 1331 with
8 1 3 1 96 132 1348 227 1378 doubly
8 1 3 2 96 239 1348 351 1378 periodic
8 1 3 3 96 364 1348 489 1378 potential
9 1 1 1 96 180 1551 262 1574 where
9 1 1 2 96 274 1551 318 1574 the
9 1 1 3 93 330 1551 455 1581 potential
9 1 1 4 73 467 1549 531 1582 V(u)
9 1 1 5 96 546 1552 566 1574 is
9 1 1 6 96 579 1552 651 1581 given
9 1 1 7 96 664 1551 696 1581 by
10 1 1 1 0 744 1664 788 1692 2u
10 1 2 1 96 181 1760 231 1783 and
10 1 2 2 96 243 1760 287 1783 the
10 1 2 3 92 300 1763 455 1790 parameters
10 1 2 4 65 468 1768 494 1788 s;
10 1 2 5 96 509 1768 550 1783 are
10 1 2 6 96 562 1760 658 1783 related
10 1 2 7 96 670 1763 698 1783 to
10 1 2 8 93 710 1760 754 1783 the
10 1 2 9 25 766 1768 861 1790 param«
10 1 2 10 96 886 1768 922 1783 ers
10 1 2 11 64 935 1768 966 1788 a,
10 1 2 12 76 1004 1768 1007 1783 3
11 1 1 1 93 181 1949 209 1972 In
11 1 1 2 87 223 1947 333 1980 Eq.(2.7)
11 1 1 3 0 351 1947 410 1980 g(u)
11 1 1 4 96 426 1950 446 1972 is
11 1 1 5 93 460 1949 504 1972 the
11 1 1 6 84 517 1949 668 1973 Weierstra8
11 1 1 7 96 682 1949 776 1979 elliptic
11 1 1 8 96 790 1949 905 1972 function
11 1 1 9 96 918 1949 980 1972 with
11 1 1 10 96 994 1949 1095 1979 periods
11 1 1 11 90 1109 1958 1127 1972 7
11 1 1 12 94 1141 1949 1191 1972 and
11 1 1 13 74 1206 1958 1241 1972 m7
